time,temp,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,rain_3h,clouds_all,weather_id,generation biomass,generation other renewable,generation solar,generation wind onshore
17,289.15,289.15,289.15,1006,72,6,0.0,0.0,20,801,343.0,106.0,1020.0,11328.0
18,288.15,288.15,288.15,1007,72,6,0.0,0.0,20,801,333.0,105.0,224.0,11347.0
19,287.15,287.15,287.15,1006,82,6,0.3,0.0,20,500,336.0,103.0,108.0,11593.0
20,287.15,287.15,287.15,1008,82,5,0.0,0.0,40,802,352.0,105.0,93.0,11336.0
21,287.15,287.15,287.15,1008,82,5,0.0,0.0,20,801,356.0,103.0,41.0,11288.0
22,287.15,287.15,287.15,1008,82,5,0.0,0.0,20,801,356.0,104.0,26.0,11353.0
23,287.15,287.15,287.15,1008,82,4,0.0,0.0,20,801,350.0,94.0,24.0,11084.0
00,287.15,287.15,287.15,1008,82,5,0.0,0.0,20,801,337.0,76.0,19.0,14089.0
01,287.15,287.15,287.15,1007,76,5,0.0,0.0,20,801,329.0,76.0,19.0,13768.0
02,287.15,287.15,287.15,1006,76,8,0.0,0.0,75,803,320.0,75.0,19.0,13256.0
03,287.15,287.15,287.15,1006,76,9,0.0,0.0,20,801,322.0,74.0,19.0,12775.0
04,287.15,287.15,287.15,1006,71,8,0.0,0.0,20,801,323.0,74.0,19.0,11979.0
05,287.15,287.15,287.15,1005,76,9,0.0,0.0,20,801,328.0,74.0,20.0,10976.0
06,287.15,287.15,287.15,1005,76,8,0.0,0.0,20,801,335.0,73.0,18.0,10710.0
07,287.15,287.15,287.15,1004,76,8,0.0,0.0,20,801,340.0,74.0,24.0,10045.0
08,287.15,287.15,287.15,1005,76,6,0.0,0.0,20,801,339.0,83.0,45.0,9742.0
09,287.15,287.15,287.15,1006,82,4,0.3,0.0,75,500,333.0,85.0,277.0,9492.0
10,286.15,286.15,286.15,1006,87,2,0.0,0.0,75,803,332.0,86.0,804.0,9440.0
11,287.15,287.15,287.15,1007,82,1,0.0,0.0,40,802,335.0,89.0,1219.0,9396.0
12,288.15,288.15,288.15,1008,77,0,0.0,0.0,40,802,337.0,89.0,1566.0,9154.0
13,288.15,288.15,288.15,1009,77,1,0.0,0.0,40,802,336.0,88.0,1716.0,9804.0
14,290.15,290.15,290.15,1009,72,0,0.0,0.0,40,802,338.0,86.0,1591.0,10095.0
15,290.15,290.15,290.15,1009,67,0,0.0,0.0,40,802,340.0,88.0,1516.0,9584.0
16,288.15,288.15,288.15,1009,82,0,0.3,0.0,75,520,340.0,91.0,1510.0,8573.0
17,287.15,287.15,287.15,1010,87,2,0.0,0.0,75,803,337.0,93.0,1124.0,7862.0
18,289.15,289.15,289.15,1010,72,1,0.0,0.0,20,801,339.0,95.0,528.0,6740.0
19,288.15,288.15,288.15,1012,82,3,0.0,0.0,20,801,339.0,93.0,133.0,6838.0
20,286.15,286.15,286.15,1012,93,2,0.0,0.0,20,801,336.0,93.0,85.0,6560.0
21,285.15,285.15,285.15,1014,81,4,0.0,0.0,20,801,341.0,94.0,30.0,6256.0
22,284.15,284.15,284.15,1014,87,2,0.0,0.0,0,800,342.0,93.0,29.0,5866.0
23,281.9706875,281.9706875,281.9706875,1015,79,5,0.9,0.0,0,501,334.0,93.0,29.0,5612.0
00,281.61734375,281.61734375,281.61734375,1016,79,4,0.9,0.0,0,501,334.0,91.0,28.0,5510.0
01,280.3655,280.3655,280.3655,1016,81,4,0.0,0.0,0,800,336.0,90.0,29.0,5493.0
02,280.3116875,280.3116875,280.3116875,1017,80,4,0.0,0.0,0,800,338.0,90.0,28.0,5371.0
03,279.35934375,279.35934375,279.35934375,1017,82,3,0.0,0.0,0,800,339.0,89.0,29.0,5061.0
04,279.0115,279.0115,279.0115,1018,83,3,0.0,0.0,0,800,333.0,89.0,29.0,4810.0
05,277.85765625,277.85765625,277.85765625,1018,85,2,0.0,0.0,0,800,337.0,90.0,30.0,4645.0
06,277.3083125,277.3083125,277.3083125,1019,86,2,0.0,0.0,0,800,345.0,90.0,28.0,4448.0
07,278.84425,278.84425,278.84425,998,84,3,0.0,0.0,0,800,357.0,88.0,57.0,4393.0
08,278.99,278.99,278.99,991,85,3,0.0,0.0,0,800,370.0,88.0,202.0,4449.0
09,282.286,282.286,282.286,993,83,2,0.0,0.0,0,800,353.0,88.0,923.0,4299.0
10,282.286,282.286,282.286,993,83,2,0.0,0.0,0,800,352.0,89.0,1698.0,4138.0
11,282.286,282.286,282.286,993,83,2,0.0,0.0,0,800,348.0,88.0,2243.0,4493.0
12,287.322,287.322,287.322,994,81,1,0.0,0.0,12,801,347.0,87.0,2446.0,5051.0
13,287.322,287.322,287.322,994,81,1,0.0,0.0,12,801,349.0,88.0,2564.0,5186.0
14,287.322,287.322,287.322,994,81,1,0.0,0.0,12,801,351.0,91.0,2649.0,4880.0
15,287.836,287.836,287.836,994,72,0,0.0,0.0,44,802,353.0,89.0,2380.0,4616.0
16,287.817,287.817,287.817,995,72,1,0.0,0.0,24,801,352.0,91.0,1968.0,4444.0
17,287.817,287.817,287.817,995,72,1,0.0,0.0,24,801,354.0,94.0,1329.0,4149.0
18,283.678,283.678,283.678,996,76,1,0.0,0.0,36,802,359.0,94.0,388.0,4038.0
19,283.678,283.678,283.678,996,76,1,0.0,0.0,36,802,355.0,96.0,82.0,4095.0
20,283.678,283.678,283.678,996,76,1,0.0,0.0,36,802,360.0,95.0,53.0,3941.0
21,279.11,279.11,279.11,998,90,0,0.0,0.0,20,801,377.0,96.0,33.0,4152.0
22,279.11,279.11,279.11,998,90,0,0.0,0.0,20,801,372.0,94.0,34.0,4553.0
23,279.11,279.11,279.11,998,90,0,0.0,0.0,20,801,368.0,94.0,36.0,4653.0
00,276.712,276.712,276.712,999,85,1,0.0,0.0,0,800,364.0,100.0,36.0,4667.0
01,276.712,276.712,276.712,999,85,1,0.0,0.0,0,800,367.0,100.0,36.0,4721.0
02,276.712,276.712,276.712,999,85,1,0.0,0.0,0,800,365.0,99.0,35.0,4693.0
03,275.582,275.582,275.582,999,81,1,0.0,0.0,0,800,363.0,95.0,33.0,4684.0
04,275.582,275.582,275.582,999,81,1,0.0,0.0,0,800,368.0,97.0,34.0,4707.0
05,275.582,275.582,275.582,999,81,1,0.0,0.0,0,800,367.0,96.0,34.0,4742.0
06,274.754,274.754,274.754,1001,77,1,0.0,0.0,0,800,368.0,95.0,32.0,4853.0
07,274.754,274.754,274.754,1001,77,1,0.0,0.0,0,800,369.0,92.0,39.0,4920.0
08,274.754,274.754,274.754,1001,77,1,0.0,0.0,0,800,357.0,91.0,218.0,4952.0
09,280.47900000000004,280.47900000000004,280.47900000000004,1003,83,1,0.0,0.0,12,801,351.0,88.0,1119.0,4795.0
10,280.47900000000004,280.47900000000004,280.47900000000004,1003,83,1,0.0,0.0,12,801,215.0,88.0,2062.0,4412.0
11,280.47900000000004,280.47900000000004,280.47900000000004,1003,83,1,0.0,0.0,12,801,218.0,90.0,3096.0,4226.0
12,285.867,285.867,285.867,1003,85,1,0.0,0.0,8,800,210.0,86.0,3544.0,4157.0
13,285.867,285.867,285.867,1003,85,1,0.0,0.0,8,800,353.0,94.0,3577.0,3928.0
14,285.867,285.867,285.867,1003,85,1,0.0,0.0,8,800,345.0,98.0,3258.0,3742.0
15,286.496,286.496,286.496,1002,79,2,0.0,0.0,0,800,333.0,100.0,2685.0,3617.0
16,286.496,286.496,286.496,1002,79,2,0.0,0.0,0,800,340.0,98.0,1994.0,3596.0
17,286.516,286.516,286.516,1002,79,3,0.0,0.0,20,801,338.0,98.0,1055.0,3638.0
18,283.375,283.375,283.375,1003,90,2,0.0,0.0,56,803,345.0,103.0,295.0,3843.0
19,283.375,283.375,283.375,1003,90,2,0.0,0.0,56,803,369.0,105.0,183.0,4324.0
20,283.375,283.375,283.375,1003,90,2,0.0,0.0,56,803,361.0,104.0,82.0,4692.0
21,281.789,281.789,281.789,1004,96,1,0.0,0.0,92,804,361.0,103.0,26.0,4871.0
22,281.789,281.789,281.789,1004,96,1,0.0,0.0,92,804,373.0,102.0,25.0,4855.0
23,281.789,281.789,281.789,1004,96,1,0.0,0.0,92,804,384.0,103.0,23.0,4776.0
00,281.441,281.441,281.441,1004,95,1,0.0,0.0,80,803,365.0,103.0,24.0,4758.0
01,281.441,281.441,281.441,1004,95,1,0.0,0.0,80,803,351.0,100.0,24.0,4840.0
02,281.441,281.441,281.441,1004,95,1,0.0,0.0,80,803,353.0,101.0,24.0,4774.0
03,281.225,281.225,281.225,1004,95,1,0.3,0.0,92,500,354.0,102.0,23.0,4346.0
04,281.225,281.225,281.225,1004,95,1,0.3,0.0,92,500,353.0,102.0,24.0,3941.0
05,281.225,281.225,281.225,1004,95,1,0.3,0.0,92,500,352.0,98.0,24.0,3654.0
06,280.985,280.985,280.985,1004,92,1,0.3,0.0,88,500,354.0,99.0,23.0,3557.0
07,280.985,280.985,280.985,1004,92,1,0.3,0.0,88,500,356.0,99.0,48.0,3560.0
08,280.985,280.985,280.985,1004,92,1,0.3,0.0,88,500,358.0,99.0,132.0,3495.0
09,281.789,281.789,281.789,1004,91,1,0.0,0.0,80,803,357.0,95.0,734.0,3351.0
10,281.789,281.789,281.789,1004,91,1,0.0,0.0,80,803,360.0,97.0,1652.0,3207.0
11,281.789,281.789,281.789,1004,91,1,0.0,0.0,80,803,359.0,99.0,2349.0,3251.0
12,284.656,284.656,284.656,1004,86,1,0.0,0.0,80,803,357.0,100.0,2945.0,3130.0
13,284.656,284.656,284.656,1004,86,1,0.0,0.0,80,803,355.0,96.0,3258.0,2829.0
14,284.656,284.656,284.656,1004,86,1,0.0,0.0,80,803,360.0,99.0,3203.0,2682.0
15,285.671,285.671,285.671,1002,82,1,0.0,0.0,48,802,359.0,100.0,2992.0,2579.0
16,285.671,285.671,285.671,1002,82,1,0.0,0.0,48,802,359.0,100.0,2559.0,2517.0
17,285.671,285.671,285.671,1002,82,1,0.0,0.0,48,802,353.0,100.0,1728.0,2375.0
18,283.0440000000001,283.0440000000001,283.0440000000001,1002,86,1,0.0,0.0,44,802,357.0,98.0,655.0,2293.0
19,283.0440000000001,283.0440000000001,283.0440000000001,1002,86,1,0.0,0.0,44,802,353.0,98.0,215.0,2355.0
20,283.0440000000001,283.0440000000001,283.0440000000001,1002,86,1,0.0,0.0,44,802,348.0,99.0,162.0,2291.0
21,277.88,277.88,277.88,1003,88,1,0.0,0.0,44,802,349.0,99.0,90.0,2235.0
22,277.88,277.88,277.88,1003,88,1,0.0,0.0,44,802,352.0,97.0,47.0,2178.0
23,277.88,277.88,277.88,1003,88,1,0.0,0.0,44,802,346.0,88.0,35.0,2112.0
00,276.405,276.405,276.405,1002,85,1,0.0,0.0,64,803,345.0,94.0,35.0,2026.0
01,276.405,276.405,276.405,1002,85,1,0.0,0.0,64,803,347.0,96.0,35.0,1977.0
02,276.405,276.405,276.405,1002,85,1,0.0,0.0,64,803,347.0,96.0,33.0,1912.0
03,276.29900000000004,276.29900000000004,276.29900000000004,1001,86,2,0.0,0.0,68,803,346.0,98.0,36.0,1883.0
04,276.29900000000004,276.29900000000004,276.29900000000004,1001,86,2,0.0,0.0,68,803,348.0,97.0,34.0,1932.0
05,276.29900000000004,276.29900000000004,276.29900000000004,1001,86,2,0.0,0.0,68,803,347.0,97.0,35.0,1964.0
06,276.414,276.414,276.414,1000,87,2,0.0,0.0,76,803,345.0,99.0,34.0,1956.0
07,276.414,276.414,276.414,1000,87,2,0.0,0.0,76,803,348.0,99.0,60.0,1892.0
08,276.414,276.414,276.414,1000,87,2,0.0,0.0,76,803,358.0,100.0,175.0,1762.0
09,280.681,280.681,280.681,1000,80,2,0.0,0.0,24,801,379.0,99.0,1055.0,1575.0
10,280.681,280.681,280.681,1000,80,2,0.0,0.0,24,801,388.0,98.0,2110.0,1513.0
11,280.681,280.681,280.681,1000,80,2,0.0,0.0,24,801,388.0,101.0,3175.0,1538.0
12,285.504,285.504,285.504,999,78,1,0.0,0.0,12,801,389.0,103.0,3743.0,1497.0
13,285.504,285.504,285.504,999,78,1,0.0,0.0,12,801,389.0,104.0,3955.0,1438.0
14,285.504,285.504,285.504,999,78,1,0.0,0.0,12,801,387.0,106.0,3984.0,1397.0
15,286.253,286.253,286.253,997,74,1,0.0,0.0,8,800,388.0,107.0,3836.0,1287.0
16,286.253,286.253,286.253,997,74,1,0.0,0.0,8,800,388.0,103.0,3553.0,1221.0
17,286.836,286.836,286.836,997,73,1,0.0,0.0,0,800,386.0,103.0,2674.0,1181.0
18,282.222,282.222,282.222,997,84,1,0.0,0.0,8,800,389.0,103.0,1013.0,1072.0
19,282.222,282.222,282.222,997,84,1,0.0,0.0,8,800,389.0,101.0,284.0,1096.0
20,282.222,282.222,282.222,997,84,1,0.0,0.0,8,800,389.0,101.0,227.0,1146.0
21,276.867,276.867,276.867,997,86,1,0.0,0.0,0,800,392.0,101.0,131.0,1262.0
22,276.867,276.867,276.867,997,86,1,0.0,0.0,0,800,392.0,102.0,73.0,1459.0
23,276.867,276.867,276.867,997,86,1,0.0,0.0,0,800,384.0,100.0,48.0,1516.0
00,274.958,274.958,274.958,996,80,1,0.0,0.0,0,800,382.0,100.0,29.0,1525.0
01,274.958,274.958,274.958,996,80,1,0.0,0.0,0,800,378.0,99.0,29.0,1545.0
02,274.958,274.958,274.958,996,80,1,0.0,0.0,0,800,381.0,99.0,28.0,1590.0
03,274.189,274.189,274.189,995,77,1,0.0,0.0,0,800,380.0,99.0,29.0,1667.0
04,274.189,274.189,274.189,995,77,1,0.0,0.0,0,800,378.0,97.0,28.0,1606.0
05,274.189,274.189,274.189,995,77,1,0.0,0.0,0,800,381.0,96.0,29.0,1494.0
06,273.658,273.658,273.658,994,78,1,0.0,0.0,0,800,381.0,96.0,27.0,1396.0
07,273.658,273.658,273.658,994,78,1,0.0,0.0,0,800,377.0,98.0,66.0,1258.0
08,273.658,273.658,273.658,994,78,1,0.0,0.0,0,800,378.0,99.0,257.0,1120.0
09,281.041,281.041,281.041,994,79,1,0.0,0.0,0,800,378.0,99.0,1133.0,766.0
10,281.041,281.041,281.041,994,79,1,0.0,0.0,0,800,377.0,97.0,1942.0,592.0
11,281.041,281.041,281.041,994,79,1,0.0,0.0,0,800,369.0,95.0,2528.0,533.0
12,287.936,287.936,287.936,993,72,1,0.0,0.0,0,800,360.0,95.0,2902.0,471.0
13,287.936,287.936,287.936,993,72,1,0.0,0.0,0,800,365.0,97.0,2877.0,602.0
14,287.936,287.936,287.936,993,72,1,0.0,0.0,0,800,353.0,96.0,2683.0,732.0
15,288.316,288.316,288.316,991,69,2,0.0,0.0,8,800,355.0,96.0,2242.0,762.0
16,288.316,288.316,288.316,991,69,2,0.0,0.0,8,800,355.0,95.0,1467.0,940.0
17,287.426,287.426,287.426,991,72,2,0.0,0.0,8,800,355.0,94.0,716.0,1033.0
18,282.692,282.692,282.692,991,81,2,0.0,0.0,24,801,355.0,96.0,183.0,1415.0
19,282.692,282.692,282.692,991,81,2,0.0,0.0,24,801,353.0,96.0,99.0,2076.0
20,282.692,282.692,282.692,991,81,2,0.0,0.0,24,801,352.0,97.0,86.0,2620.0
21,277.22,277.22,277.22,992,89,1,0.0,0.0,32,802,357.0,97.0,36.0,3125.0
22,277.22,277.22,277.22,992,89,1,0.0,0.0,32,802,349.0,97.0,33.0,3852.0
23,277.22,277.22,277.22,992,89,1,0.0,0.0,32,802,345.0,94.0,30.0,4416.0
00,276.231,276.231,276.231,993,85,1,0.0,0.0,88,804,347.0,95.0,28.0,4870.0
01,276.231,276.231,276.231,993,85,1,0.0,0.0,88,804,348.0,95.0,28.0,5244.0
02,276.231,276.231,276.231,993,85,1,0.0,0.0,88,804,344.0,82.0,27.0,5513.0
03,279.999,279.999,279.999,993,94,2,0.3,0.0,92,500,344.0,83.0,27.0,5835.0
04,279.999,279.999,279.999,993,94,2,0.3,0.0,92,500,346.0,84.0,29.0,6075.0
05,279.999,279.999,279.999,993,94,2,0.3,0.0,92,500,344.0,84.0,30.0,5977.0
06,280.595,280.595,280.595,994,93,2,0.3,0.0,92,500,346.0,83.0,27.0,5721.0
07,280.595,280.595,280.595,994,93,2,0.3,0.0,92,500,345.0,81.0,69.0,5504.0
08,280.595,280.595,280.595,994,93,2,0.3,0.0,92,500,345.0,79.0,144.0,5529.0
09,281.546,281.546,281.546,996,92,3,0.3,0.0,92,500,348.0,80.0,699.0,5636.0
10,281.546,281.546,281.546,996,92,3,0.3,0.0,92,500,349.0,82.0,1298.0,5628.0
11,281.546,281.546,281.546,996,92,3,0.3,0.0,92,500,349.0,82.0,2009.0,5538.0
12,283.16,283.16,283.16,996,92,4,0.3,0.0,80,500,349.0,82.0,2429.0,5400.0
13,283.16,283.16,283.16,996,92,4,0.3,0.0,80,500,338.0,83.0,2698.0,5062.0
14,283.16,283.16,283.16,996,92,4,0.3,0.0,80,500,348.0,81.0,2635.0,5061.0
15,284.646,284.646,284.646,996,83,4,0.0,0.0,56,803,349.0,80.0,2475.0,5410.0
16,284.646,284.646,284.646,996,83,4,0.0,0.0,56,803,350.0,81.0,2146.0,5586.0
17,284.646,284.646,284.646,996,83,4,0.0,0.0,56,803,346.0,81.0,1567.0,5509.0
18,282.949,282.949,282.949,997,88,2,0.0,0.0,88,804,349.0,89.0,639.0,5888.0
19,282.949,282.949,282.949,997,88,2,0.0,0.0,88,804,345.0,90.0,173.0,6343.0
20,282.949,282.949,282.949,997,88,2,0.0,0.0,88,804,347.0,91.0,111.0,6694.0
21,281.29,281.29,281.29,998,95,1,0.0,0.0,64,803,349.0,91.0,24.0,6717.0
22,281.29,281.29,281.29,998,95,1,0.0,0.0,64,803,343.0,92.0,20.0,6673.0
23,281.29,281.29,281.29,998,95,1,0.0,0.0,64,803,345.0,91.0,20.0,6428.0
00,278.117,278.117,278.117,998,91,1,0.0,0.0,0,800,344.0,79.0,20.0,6048.0
01,278.117,278.117,278.117,998,91,1,0.0,0.0,0,800,344.0,79.0,20.0,5740.0
02,278.117,278.117,278.117,998,91,1,0.0,0.0,0,800,340.0,79.0,20.0,5477.0
03,274.815,274.815,274.815,997,83,1,0.0,0.0,0,800,339.0,79.0,20.0,5615.0
04,274.815,274.815,274.815,997,83,1,0.0,0.0,0,800,345.0,78.0,19.0,5447.0
05,274.815,274.815,274.815,997,83,1,0.0,0.0,0,800,351.0,80.0,20.0,5867.0
06,272.98400000000004,272.98400000000004,272.98400000000004,997,82,1,0.0,0.0,0,800,348.0,81.0,20.0,5999.0
07,272.98400000000004,272.98400000000004,272.98400000000004,997,82,1,0.0,0.0,0,800,345.0,85.0,62.0,5930.0
08,272.98400000000004,272.98400000000004,272.98400000000004,997,82,1,0.0,0.0,0,800,347.0,87.0,239.0,5847.0
09,278.847,278.847,278.847,998,87,2,0.0,0.0,0,800,352.0,88.0,1060.0,5257.0
10,278.847,278.847,278.847,998,87,2,0.0,0.0,0,800,345.0,87.0,1960.0,5108.0
11,278.847,278.847,278.847,998,87,2,0.0,0.0,0,800,351.0,80.0,2799.0,5279.0
12,286.197,286.197,286.197,998,76,1,0.0,0.0,0,800,347.0,84.0,3304.0,5312.0
13,286.197,286.197,286.197,998,76,1,0.0,0.0,0,800,348.0,84.0,3534.0,5316.0
14,286.197,286.197,286.197,998,76,1,0.0,0.0,0,800,349.0,86.0,3508.0,5249.0
15,286.382,286.382,286.382,996,67,2,0.0,0.0,0,800,343.0,84.0,3326.0,5501.0
16,286.382,286.382,286.382,996,67,2,0.0,0.0,0,800,343.0,82.0,2873.0,5876.0
17,286.124,286.124,286.124,996,66,3,0.0,0.0,0,800,347.0,85.0,2011.0,5978.0
18,281.057,281.057,281.057,997,73,1,0.0,0.0,0,800,351.0,90.0,680.0,5916.0
19,281.057,281.057,281.057,997,73,1,0.0,0.0,0,800,354.0,91.0,244.0,6441.0
20,281.057,281.057,281.057,997,73,1,0.0,0.0,0,800,353.0,93.0,213.0,6997.0
21,275.107,275.107,275.107,997,82,0,0.0,0.0,0,800,348.0,92.0,176.0,7287.0
22,275.107,275.107,275.107,997,82,0,0.0,0.0,0,800,340.0,90.0,152.0,7183.0
23,275.107,275.107,275.107,997,82,0,0.0,0.0,0,800,342.0,91.0,128.0,6879.0
00,272.998,272.998,272.998,997,77,1,0.0,0.0,0,800,344.0,82.0,49.0,6676.0
01,272.998,272.998,272.998,997,77,1,0.0,0.0,0,800,349.0,81.0,43.0,6591.0
02,272.998,272.998,272.998,997,77,1,0.0,0.0,0,800,352.0,81.0,43.0,6600.0
03,271.97,271.97,271.97,997,74,1,0.0,0.0,0,800,343.0,81.0,31.0,6537.0
04,271.97,271.97,271.97,997,74,1,0.0,0.0,0,800,345.0,80.0,30.0,6462.0
05,271.97,271.97,271.97,997,74,1,0.0,0.0,0,800,344.0,80.0,31.0,6451.0
06,271.647,271.647,271.647,996,73,1,0.0,0.0,0,800,345.0,82.0,31.0,6266.0
07,271.647,271.647,271.647,996,73,1,0.0,0.0,0,800,343.0,86.0,38.0,6124.0
08,271.647,271.647,271.647,996,73,1,0.0,0.0,0,800,347.0,87.0,288.0,5908.0
09,280.218,280.218,280.218,997,71,2,0.0,0.0,0,800,347.0,89.0,1306.0,5482.0
10,282.10425,282.10425,282.10425,1004,63,1,0.0,0.0,0,800,336.0,89.0,2212.0,5107.0
11,282.643,282.643,282.643,1025,54,1,0.0,0.0,0,800,345.0,88.0,2864.0,4986.0
12,285.203,285.203,285.203,1025,47,1,0.0,0.0,0,800,348.0,86.0,3307.0,4963.0
13,285.6165,285.6165,285.6165,1024,45,2,0.0,0.0,0,800,348.0,91.0,3507.0,4739.0
14,288.892,288.892,288.892,1024,37,2,0.0,0.0,0,800,345.0,91.0,3475.0,4768.0
15,290.021,290.021,290.021,1023,34,2,0.0,0.0,0,800,346.0,93.0,3212.0,4899.0
16,291.15,291.15,291.15,1023,31,3,0.0,0.0,0,800,342.0,90.0,2699.0,5092.0
17,290.15,290.15,290.15,1023,36,3,0.0,0.0,0,800,345.0,92.0,1754.0,5057.0
18,288.15,288.15,288.15,1023,44,2,0.0,0.0,0,800,346.0,92.0,418.0,5123.0
19,287.15,287.15,287.15,1023,54,1,0.0,0.0,0,800,344.0,96.0,51.0,5454.0
20,286.15,286.15,286.15,1023,62,0,0.0,0.0,0,800,346.0,95.0,45.0,5459.0
21,283.15,283.15,283.15,1024,76,1,0.0,0.0,0,800,355.0,94.0,28.0,5537.0
22,281.15,281.15,281.15,1024,81,1,0.0,0.0,0,800,357.0,95.0,29.0,5546.0
23,281.15,281.15,281.15,1024,81,1,0.0,0.0,0,800,358.0,98.0,29.0,5249.0
00,281.15,281.15,281.15,1024,75,1,0.0,0.0,0,800,360.0,89.0,28.0,4899.0
01,280.15,280.15,280.15,1024,81,1,0.0,0.0,0,800,358.0,88.0,29.0,4728.0
02,279.15,279.15,279.15,1024,87,1,0.0,0.0,0,800,357.0,88.0,28.0,4171.0
03,280.15,280.15,280.15,1023,75,1,0.0,0.0,0,800,358.0,87.0,28.0,3742.0
04,279.15,279.15,279.15,1023,81,1,0.0,0.0,0,800,361.0,87.0,28.0,3377.0
05,279.15,279.15,279.15,1022,81,1,0.0,0.0,0,800,360.0,84.0,28.0,3164.0
06,279.15,279.15,279.15,1022,81,2,0.0,0.0,0,800,359.0,86.0,28.0,3014.0
07,278.15,278.15,278.15,1023,86,0,0.0,0.0,0,800,358.0,92.0,35.0,2845.0
08,278.15,278.15,278.15,1023,86,1,0.0,0.0,0,800,359.0,93.0,224.0,2952.0
09,279.15,279.15,279.15,1023,81,1,0.0,0.0,0,800,366.0,92.0,1091.0,2958.0
10,283.15,283.15,283.15,1023,61,3,0.0,0.0,0,800,361.0,90.0,1935.0,2862.0
11,288.15,288.15,288.15,1024,44,1,0.0,0.0,0,800,362.0,92.0,2497.0,2845.0
12,289.15,289.15,289.15,1024,41,1,0.0,0.0,0,800,360.0,91.0,2807.0,3017.0
13,290.15,290.15,290.15,1023,33,1,0.0,0.0,0,800,362.0,93.0,2947.0,3060.0
14,291.15,291.15,291.15,1022,31,1,0.0,0.0,0,800,364.0,94.0,2855.0,3038.0
15,292.15,292.15,292.15,1021,29,2,0.0,0.0,0,800,361.0,93.0,2457.0,2945.0
16,291.15,291.15,291.15,1021,31,1,0.0,0.0,0,800,367.0,94.0,1786.0,2817.0
17,291.15,291.15,291.15,1020,31,1,0.0,0.0,0,800,372.0,100.0,953.0,2563.0
18,290.15,290.15,290.15,1020,39,2,0.0,0.0,0,800,384.0,99.0,184.0,2601.0
19,289.15,289.15,289.15,1020,38,0,0.0,0.0,0,800,382.0,98.0,49.0,2880.0
20,287.15,287.15,287.15,1021,54,1,0.0,0.0,0,800,375.0,98.0,46.0,3103.0
21,287.15,287.15,287.15,1020,54,1,0.0,0.0,0,800,374.0,98.0,31.0,3118.0
22,285.15,285.15,285.15,1020,66,1,0.0,0.0,0,800,376.0,97.0,26.0,2986.0
23,284.15,284.15,284.15,1021,71,0,0.0,0.0,0,800,370.0,96.0,27.0,2998.0
00,284.15,284.15,284.15,1020,71,0,0.0,0.0,0,800,358.0,95.0,27.0,3338.0
01,284.15,284.15,284.15,1020,71,2,0.0,0.0,0,800,364.0,96.0,26.0,3505.0
02,283.15,283.15,283.15,1020,76,1,0.0,0.0,0,800,381.0,95.0,26.0,3495.0
03,283.15,283.15,283.15,1019,76,0,0.0,0.0,0,800,381.0,96.0,25.0,3440.0
04,283.15,283.15,283.15,1018,71,1,0.0,0.0,0,800,380.0,97.0,26.0,3293.0
05,283.15,283.15,283.15,1018,76,1,0.0,0.0,0,800,379.0,96.0,26.0,3061.0
06,283.15,283.15,283.15,1018,76,1,0.0,0.0,0,800,381.0,97.0,26.0,3004.0
07,284.15,284.15,284.15,1018,71,0,0.3,0.0,40,500,381.0,94.0,33.0,2546.0
08,284.15,284.15,284.15,1017,71,4,0.0,0.0,40,802,383.0,96.0,58.0,2564.0
09,284.15,284.15,284.15,1017,71,2,0.0,0.0,40,802,386.0,94.0,247.0,2339.0
10,285.15,285.15,285.15,1019,66,4,0.0,0.0,40,802,386.0,98.0,536.0,1918.0
11,285.15,285.15,285.15,1018,76,1,0.0,0.0,40,802,386.0,98.0,872.0,1799.0
12,287.15,287.15,287.15,1017,62,1,0.0,0.0,0,800,385.0,97.0,1186.0,1828.0
13,289.15,289.15,289.15,1017,59,1,0.0,0.0,0,800,377.0,99.0,1338.0,1980.0
14,289.15,289.15,289.15,1016,48,0,0.0,0.0,0,800,368.0,101.0,1311.0,2026.0
15,290.15,290.15,290.15,1014,45,0,0.0,0.0,0,800,370.0,99.0,1105.0,1977.0
16,291.15,291.15,291.15,1014,45,1,0.0,0.0,0,800,374.0,97.0,817.0,1852.0
17,291.15,291.15,291.15,1013,45,1,0.0,0.0,0,800,374.0,100.0,409.0,1712.0
18,290.15,290.15,290.15,1013,48,2,0.0,0.0,0,800,376.0,101.0,90.0,1854.0
19,288.15,288.15,288.15,1013,62,1,0.0,0.0,0,800,375.0,102.0,46.0,2263.0
20,288.15,288.15,288.15,1013,72,2,0.0,0.0,0,800,375.0,100.0,44.0,2883.0
21,287.15,287.15,287.15,1013,82,0,0.0,0.0,0,800,377.0,100.0,34.0,3556.0
22,286.15,286.15,286.15,1013,87,1,0.0,0.0,0,800,369.0,101.0,32.0,3633.0
23,285.15,285.15,285.15,1012,87,0,0.0,0.0,0,800,367.0,101.0,29.0,3839.0
00,285.15,285.15,285.15,1013,87,1,0.0,0.0,0,800,361.0,98.0,30.0,4249.0
01,285.15,285.15,285.15,1013,87,1,0.0,0.0,0,800,356.0,98.0,30.0,4638.0
02,285.15,285.15,285.15,1012,87,1,0.0,0.0,75,803,377.0,98.0,27.0,5398.0
03,285.15,285.15,285.15,1012,87,1,0.3,0.0,75,520,378.0,100.0,29.0,5822.0
