year,month,day,time,generation biomass,generation other renewable,generation solar,generation wind onshore
2016,03,02,00,1.3193238185107548,0.9340214173829022,0.01325803079993339,0.8816193178827448
2016,03,02,01,1.3088943812102745,0.9340214173829022,0.01325803079993339,0.9048535269242698
2016,03,02,02,1.2828207879590736,0.9340214173829022,0.01325803079993339,0.93888158111107
2016,03,02,03,1.2880355066093139,0.922346149665616,0.01325803079993339,1.0153532297674277
2016,03,02,04,1.290642865934434,0.922346149665616,0.01325803079993339,1.11414435482588
2016,03,02,05,1.3062870218851543,0.8989956142310435,0.01325803079993339,1.2475123736547908
2016,03,02,06,1.3167164591856346,0.9106708819483297,0.012560239705200052,1.391857184156863
2016,03,02,07,1.3480047710870755,0.922346149665616,0.017444777368333407,1.471438923787283
2016,03,02,08,1.3819004423136363,0.9340214173829022,0.04605421225240019,1.4110665695848954
2016,03,02,09,1.3897225202889965,0.9456966851001886,0.41727907465053504,1.3624027931672134
2016,03,02,10,1.3897225202889965,0.8756450787964709,0.9189908717638038,1.3905765584616607
2016,03,02,11,1.3480047710870755,0.9106708819483297,1.3132428402881389,1.4972343842192122
2016,03,02,12,1.334967974461475,0.9340214173829022,1.5756122919078732,1.5608997759235483
2016,03,02,13,1.3453974117619554,0.9106708819483297,1.7207528396124072,1.60681935442294
2016,03,02,14,1.3401826931117151,0.9340214173829022,1.7067970177177405,1.6512753606992436
2016,03,02,15,1.3401826931117151,0.9456966851001886,1.5239757508976064,1.6973778857265214
2016,03,02,16,1.334967974461475,0.9456966851001886,1.1618221727310047,1.7390896940845346
2016,03,02,17,1.3532194897373155,0.9456966851001886,0.6189407010284692,1.7304912072738916
2016,03,02,18,1.3923298796141166,0.9690472205347611,0.11025099296786713,1.694999580864003
2016,03,02,19,1.3740783643382761,0.9690472205347611,0.018840359557800078,1.68640109405336
2016,03,02,20,1.3897225202889965,0.9573719528174749,0.018142568463066742,1.6591420613983425
2016,03,02,21,1.3740783643382761,0.9573719528174749,0.009769075326266707,1.6201744509586198
